agency_cd,site_no,datetime,cfs,cfs_cd,day_of_year,water_day,year,month
USGS,9503700,12/15/1996,26,A,350,76,1996,12
USGS,9503700,12/16/1996,26,A,351,77,1996,12
USGS,9503700,12/17/1996,26,A,352,78,1996,12
USGS,9503700,12/18/1996,26,A,353,79,1996,12
USGS,9503700,12/19/1996,26,A,354,80,1996,12
USGS,9503700,12/20/1996,26,A,355,81,1996,12
USGS,9503700,12/21/1996,26,A,356,82,1996,12
USGS,9503700,12/22/1996,26,A,357,83,1996,12
USGS,9503700,12/23/1996,26,A,358,84,1996,12
USGS,9503700,12/24/1996,26,A,359,85,1996,12
USGS,9503700,12/25/1996,26,A,360,86,1996,12
USGS,9503700,12/26/1996,26,A,361,87,1996,12
USGS,9503700,12/27/1996,26,A,362,88,1996,12
USGS,9503700,12/28/1996,26,A,363,89,1996,12
USGS,9503700,12/29/1996,26,A,364,90,1996,12
USGS,9503700,12/30/1996,26,A,365,91,1996,12
USGS,9503700,12/31/1996,26,A,366,92,1996,12
USGS,9503700,1/1/1997,26,A,1,93,1997,1
USGS,9503700,1/2/1997,26,A,2,94,1997,1
USGS,9503700,1/3/1997,27,A,3,95,1997,1
USGS,9503700,1/4/1997,26,A,4,96,1997,1
USGS,9503700,1/5/1997,26,A,5,97,1997,1
USGS,9503700,1/6/1997,26,A,6,98,1997,1
USGS,9503700,1/7/1997,26,A,7,99,1997,1
USGS,9503700,1/8/1997,26,A,8,100,1997,1
USGS,9503700,1/9/1997,26,A,9,101,1997,1
USGS,9503700,1/10/1997,26,A,10,102,1997,1
USGS,9503700,1/11/1997,26,A,11,103,1997,1
USGS,9503700,1/12/1997,26,A,12,104,1997,1
USGS,9503700,1/13/1997,29,A,13,105,1997,1
USGS,9503700,1/14/1997,28,A,14,106,1997,1
USGS,9503700,1/15/1997,27,A,15,107,1997,1
USGS,9503700,1/16/1997,26,A,16,108,1997,1
USGS,9503700,1/17/1997,26,A,17,109,1997,1
USGS,9503700,1/18/1997,26,A,18,110,1997,1
USGS,9503700,1/19/1997,26,A,19,111,1997,1
USGS,9503700,1/20/1997,26,A,20,112,1997,1
USGS,9503700,1/21/1997,27,A,21,113,1997,1
USGS,9503700,1/22/1997,27,A,22,114,1997,1
USGS,9503700,1/23/1997,26,A,23,115,1997,1
USGS,9503700,1/24/1997,26,A,24,116,1997,1
USGS,9503700,1/25/1997,26,A,25,117,1997,1
USGS,9503700,1/26/1997,28,A,26,118,1997,1
USGS,9503700,1/27/1997,27,A,27,119,1997,1
USGS,9503700,1/28/1997,27,A,28,120,1997,1
USGS,9503700,1/29/1997,26,A,29,121,1997,1
USGS,9503700,1/30/1997,26,A,30,122,1997,1
USGS,9503700,1/31/1997,26,A,31,123,1997,1
USGS,9503700,2/1/1997,26,A,32,124,1997,2
USGS,9503700,2/2/1997,26,A,33,125,1997,2
USGS,9503700,2/3/1997,26,A,34,126,1997,2
USGS,9503700,2/4/1997,26,A,35,127,1997,2
USGS,9503700,2/5/1997,26,A,36,128,1997,2
USGS,9503700,2/6/1997,26,A,37,129,1997,2
USGS,9503700,2/7/1997,26,A,38,130,1997,2
USGS,9503700,2/8/1997,26,A,39,131,1997,2
USGS,9503700,2/9/1997,26,A,40,132,1997,2
USGS,9503700,2/10/1997,26,A,41,133,1997,2
USGS,9503700,2/11/1997,26,A,42,134,1997,2
USGS,9503700,2/12/1997,26,A,43,135,1997,2
USGS,9503700,2/13/1997,26,A,44,136,1997,2
USGS,9503700,2/14/1997,26,A,45,137,1997,2
USGS,9503700,2/15/1997,26,A,46,138,1997,2
USGS,9503700,2/16/1997,26,A,47,139,1997,2
USGS,9503700,2/17/1997,26,A,48,140,1997,2
USGS,9503700,2/18/1997,26,A,49,141,1997,2
USGS,9503700,2/19/1997,26,A,50,142,1997,2
USGS,9503700,2/20/1997,26,A,51,143,1997,2
USGS,9503700,2/21/1997,26,A,52,144,1997,2
USGS,9503700,2/22/1997,26,A,53,145,1997,2
USGS,9503700,2/23/1997,26,A,54,146,1997,2
USGS,9503700,2/24/1997,26,A,55,147,1997,2
USGS,9503700,2/25/1997,26,A,56,148,1997,2
USGS,9503700,2/26/1997,26,A,57,149,1997,2
USGS,9503700,2/27/1997,27,A,58,150,1997,2
USGS,9503700,2/28/1997,27,A,59,151,1997,2
USGS,9503700,3/1/1997,26,A,60,152,1997,3
USGS,9503700,3/2/1997,26,A,61,153,1997,3
USGS,9503700,3/3/1997,26,A,62,154,1997,3
USGS,9503700,3/4/1997,26,A,63,155,1997,3
USGS,9503700,3/5/1997,26,A,64,156,1997,3
USGS,9503700,3/6/1997,26,A,65,157,1997,3
USGS,9503700,3/7/1997,26,A,66,158,1997,3
USGS,9503700,3/8/1997,26,A,67,159,1997,3
USGS,9503700,3/9/1997,26,A,68,160,1997,3
USGS,9503700,3/10/1997,26,A,69,161,1997,3
USGS,9503700,3/11/1997,26,A,70,162,1997,3
USGS,9503700,3/12/1997,26,A,71,163,1997,3
USGS,9503700,3/13/1997,26,A,72,164,1997,3
USGS,9503700,3/14/1997,26,A,73,165,1997,3
USGS,9503700,3/15/1997,26,A,74,166,1997,3
USGS,9503700,3/16/1997,26,A,75,167,1997,3
USGS,9503700,3/17/1997,26,A,76,168,1997,3
USGS,9503700,3/18/1997,26,A,77,169,1997,3
USGS,9503700,3/19/1997,27,A,78,170,1997,3
USGS,9503700,3/20/1997,27,A,79,171,1997,3
USGS,9503700,3/21/1997,26,A,80,172,1997,3
USGS,9503700,3/22/1997,26,A,81,173,1997,3
USGS,9503700,3/23/1997,26,A,82,174,1997,3
USGS,9503700,3/24/1997,26,A,83,175,1997,3
USGS,9503700,3/25/1997,26,A,84,176,1997,3
USGS,9503700,3/26/1997,26,A,85,177,1997,3
USGS,9503700,3/27/1997,26,A,86,178,1997,3
USGS,9503700,3/28/1997,26,A,87,179,1997,3
USGS,9503700,3/29/1997,25,A,88,180,1997,3
USGS,9503700,3/30/1997,25,A,89,181,1997,3
USGS,9503700,3/31/1997,25,A,90,182,1997,3
USGS,9503700,4/1/1997,25,A,91,183,1997,4
USGS,9503700,4/2/1997,26,A,92,184,1997,4
USGS,9503700,4/3/1997,27,A,93,185,1997,4
USGS,9503700,4/4/1997,27,A,94,186,1997,4
USGS,9503700,4/5/1997,26,A,95,187,1997,4
USGS,9503700,4/6/1997,25,A,96,188,1997,4
USGS,9503700,4/7/1997,25,A,97,189,1997,4
USGS,9503700,4/8/1997,25,A,98,190,1997,4
USGS,9503700,4/9/1997,25,A,99,191,1997,4
USGS,9503700,4/10/1997,25,A,100,192,1997,4
USGS,9503700,4/11/1997,25,A,101,193,1997,4
USGS,9503700,4/12/1997,25,A,102,194,1997,4
USGS,9503700,4/13/1997,25,A,103,195,1997,4
USGS,9503700,4/14/1997,25,A,104,196,1997,4
USGS,9503700,4/15/1997,25,A,105,197,1997,4
USGS,9503700,4/16/1997,25,A,106,198,1997,4
USGS,9503700,4/17/1997,25,A,107,199,1997,4
USGS,9503700,4/18/1997,25,A,108,200,1997,4
USGS,9503700,4/19/1997,25,A,109,201,1997,4
USGS,9503700,4/20/1997,25,A,110,202,1997,4
USGS,9503700,4/21/1997,25,A,111,203,1997,4
USGS,9503700,4/22/1997,25,A,112,204,1997,4
USGS,9503700,4/23/1997,25,A,113,205,1997,4
USGS,9503700,4/24/1997,25,A,114,206,1997,4
USGS,9503700,4/25/1997,25,A,115,207,1997,4
USGS,9503700,4/26/1997,25,A,116,208,1997,4
USGS,9503700,4/27/1997,25,A,117,209,1997,4
USGS,9503700,4/28/1997,25,A,118,210,1997,4
USGS,9503700,4/29/1997,25,A,119,211,1997,4
USGS,9503700,4/30/1997,25,A,120,212,1997,4
USGS,9503700,5/1/1997,25,A,121,213,1997,5
USGS,9503700,5/2/1997,25,A,122,214,1997,5
USGS,9503700,5/3/1997,25,A,123,215,1997,5
USGS,9503700,5/4/1997,25,A,124,216,1997,5
USGS,9503700,5/5/1997,25,A,125,217,1997,5
USGS,9503700,5/6/1997,25,A,126,218,1997,5
USGS,9503700,5/7/1997,25,A,127,219,1997,5
USGS,9503700,5/8/1997,24,A,128,220,1997,5
USGS,9503700,5/9/1997,24,A,129,221,1997,5
USGS,9503700,5/10/1997,24,A,130,222,1997,5
USGS,9503700,5/11/1997,24,A,131,223,1997,5
USGS,9503700,5/12/1997,24,A,132,224,1997,5
USGS,9503700,5/13/1997,24,A,133,225,1997,5
USGS,9503700,5/14/1997,24,A,134,226,1997,5
USGS,9503700,5/15/1997,24,A,135,227,1997,5
USGS,9503700,5/16/1997,24,A,136,228,1997,5
USGS,9503700,5/17/1997,24,A,137,229,1997,5
USGS,9503700,5/18/1997,24,A,138,230,1997,5
USGS,9503700,5/19/1997,25,A,139,231,1997,5
USGS,9503700,5/20/1997,24,A,140,232,1997,5
USGS,9503700,5/21/1997,25,A,141,233,1997,5
USGS,9503700,5/22/1997,24,A,142,234,1997,5
USGS,9503700,5/23/1997,24,A,143,235,1997,5
USGS,9503700,5/24/1997,24,A,144,236,1997,5
USGS,9503700,5/25/1997,24,A,145,237,1997,5
USGS,9503700,5/26/1997,24,A,146,238,1997,5
USGS,9503700,5/27/1997,24,A,147,239,1997,5
USGS,9503700,5/28/1997,24,A,148,240,1997,5
USGS,9503700,5/29/1997,24,A,149,241,1997,5
USGS,9503700,5/30/1997,24,A,150,242,1997,5
USGS,9503700,5/31/1997,24,A,151,243,1997,5
USGS,9503700,6/1/1997,24,A,152,244,1997,6
USGS,9503700,6/2/1997,24,A,153,245,1997,6
USGS,9503700,6/3/1997,24,A,154,246,1997,6
USGS,9503700,6/4/1997,24,A,155,247,1997,6
USGS,9503700,6/5/1997,24,A,156,248,1997,6
USGS,9503700,6/6/1997,24,A,157,249,1997,6
USGS,9503700,6/7/1997,24,A,158,250,1997,6
USGS,9503700,6/8/1997,25,A,159,251,1997,6
USGS,9503700,6/9/1997,24,A,160,252,1997,6
USGS,9503700,6/10/1997,24,A,161,253,1997,6
USGS,9503700,6/11/1997,24,A,162,254,1997,6
USGS,9503700,6/12/1997,24,A,163,255,1997,6
USGS,9503700,6/13/1997,24,A,164,256,1997,6
USGS,9503700,6/14/1997,24,A,165,257,1997,6
USGS,9503700,6/15/1997,24,A,166,258,1997,6
USGS,9503700,6/16/1997,24,A,167,259,1997,6
USGS,9503700,6/17/1997,24,A,168,260,1997,6
USGS,9503700,6/18/1997,24,A,169,261,1997,6
USGS,9503700,6/19/1997,23,A,170,262,1997,6
USGS,9503700,6/20/1997,24,A,171,263,1997,6
USGS,9503700,6/21/1997,24,A,172,264,1997,6
USGS,9503700,6/22/1997,23,A,173,265,1997,6
USGS,9503700,6/23/1997,23,A,174,266,1997,6
USGS,9503700,6/24/1997,23,A,175,267,1997,6
USGS,9503700,6/25/1997,23,A,176,268,1997,6
USGS,9503700,6/26/1997,23,A,177,269,1997,6
USGS,9503700,6/27/1997,23,A,178,270,1997,6
USGS,9503700,6/28/1997,23,A,179,271,1997,6
USGS,9503700,6/29/1997,23,A,180,272,1997,6
USGS,9503700,6/30/1997,23,A,181,273,1997,6
USGS,9503700,7/1/1997,23,A,182,274,1997,7
USGS,9503700,7/2/1997,23,A,183,275,1997,7
USGS,9503700,7/3/1997,23,A,184,276,1997,7
USGS,9503700,7/4/1997,23,A,185,277,1997,7
USGS,9503700,7/5/1997,23,A,186,278,1997,7
USGS,9503700,7/6/1997,23,A,187,279,1997,7
USGS,9503700,7/7/1997,23,A,188,280,1997,7
USGS,9503700,7/8/1997,23,A,189,281,1997,7
USGS,9503700,7/9/1997,23,A,190,282,1997,7
USGS,9503700,7/10/1997,23,A,191,283,1997,7
USGS,9503700,7/11/1997,23,A,192,284,1997,7
USGS,9503700,7/12/1997,23,A,193,285,1997,7
USGS,9503700,7/13/1997,23,A,194,286,1997,7
USGS,9503700,7/14/1997,23,A,195,287,1997,7
USGS,9503700,7/15/1997,23,A,196,288,1997,7
USGS,9503700,7/16/1997,23,A,197,289,1997,7
USGS,9503700,7/17/1997,23,A,198,290,1997,7
USGS,9503700,7/18/1997,23,A,199,291,1997,7
USGS,9503700,7/19/1997,23,A,200,292,1997,7
USGS,9503700,7/20/1997,23,A,201,293,1997,7
USGS,9503700,7/21/1997,24,A,202,294,1997,7
USGS,9503700,7/22/1997,24,A,203,295,1997,7
USGS,9503700,7/23/1997,23,A,204,296,1997,7
USGS,9503700,7/24/1997,23,A,205,297,1997,7
USGS,9503700,7/25/1997,23,A,206,298,1997,7
USGS,9503700,7/26/1997,23,A,207,299,1997,7
USGS,9503700,7/27/1997,23,A,208,300,1997,7
USGS,9503700,7/28/1997,24,A,209,301,1997,7
USGS,9503700,7/29/1997,24,A,210,302,1997,7
USGS,9503700,7/30/1997,24,A,211,303,1997,7
USGS,9503700,7/31/1997,23,A,212,304,1997,7
USGS,9503700,8/1/1997,23,A,213,305,1997,8
USGS,9503700,8/2/1997,24,A,214,306,1997,8
USGS,9503700,8/3/1997,25,A,215,307,1997,8
USGS,9503700,8/4/1997,24,A,216,308,1997,8
USGS,9503700,8/5/1997,24,A,217,309,1997,8
USGS,9503700,8/6/1997,24,A,218,310,1997,8
USGS,9503700,8/7/1997,24,A,219,311,1997,8
USGS,9503700,8/8/1997,24,A,220,312,1997,8
USGS,9503700,8/9/1997,24,A,221,313,1997,8
USGS,9503700,8/10/1997,24,A,222,314,1997,8
USGS,9503700,8/11/1997,24,A,223,315,1997,8
USGS,9503700,8/12/1997,24,A,224,316,1997,8
USGS,9503700,8/13/1997,23,A,225,317,1997,8
USGS,9503700,8/14/1997,24,A,226,318,1997,8
USGS,9503700,8/15/1997,24,A,227,319,1997,8
USGS,9503700,8/16/1997,24,A,228,320,1997,8
USGS,9503700,8/17/1997,24,A,229,321,1997,8
USGS,9503700,8/18/1997,24,A,230,322,1997,8
USGS,9503700,8/19/1997,24,A,231,323,1997,8
USGS,9503700,8/20/1997,24,A,232,324,1997,8
USGS,9503700,8/21/1997,24,A,233,325,1997,8
USGS,9503700,8/22/1997,24,A,234,326,1997,8
USGS,9503700,8/23/1997,24,A,235,327,1997,8
USGS,9503700,8/24/1997,24,A,236,328,1997,8
USGS,9503700,8/25/1997,24,A,237,329,1997,8
USGS,9503700,8/26/1997,25,A,238,330,1997,8
USGS,9503700,8/27/1997,24,A,239,331,1997,8
USGS,9503700,8/28/1997,24,A,240,332,1997,8
USGS,9503700,8/29/1997,25,A,241,333,1997,8
USGS,9503700,8/30/1997,48,A,242,334,1997,8
USGS,9503700,8/31/1997,34,A,243,335,1997,8
USGS,9503700,9/1/1997,26,A,244,336,1997,9
USGS,9503700,9/2/1997,25,A,245,337,1997,9
USGS,9503700,9/3/1997,25,A,246,338,1997,9
USGS,9503700,9/4/1997,24,A,247,339,1997,9
USGS,9503700,9/5/1997,24,A,248,340,1997,9
USGS,9503700,9/6/1997,24,A,249,341,1997,9
USGS,9503700,9/7/1997,24,A,250,342,1997,9
USGS,9503700,9/8/1997,24,A,251,343,1997,9
USGS,9503700,9/9/1997,24,A,252,344,1997,9
USGS,9503700,9/10/1997,24,A,253,345,1997,9
USGS,9503700,9/11/1997,24,A,254,346,1997,9
USGS,9503700,9/12/1997,24,A,255,347,1997,9
USGS,9503700,9/13/1997,23,A,256,348,1997,9
USGS,9503700,9/14/1997,25,A,257,349,1997,9
USGS,9503700,9/15/1997,27,A,258,350,1997,9
USGS,9503700,9/16/1997,24,A,259,351,1997,9
USGS,9503700,9/17/1997,24,A,260,352,1997,9
USGS,9503700,9/18/1997,24,A,261,353,1997,9
USGS,9503700,9/19/1997,24,A,262,354,1997,9
USGS,9503700,9/20/1997,23,A,263,355,1997,9
USGS,9503700,9/21/1997,23,A,264,356,1997,9
USGS,9503700,9/22/1997,23,A,265,357,1997,9
USGS,9503700,9/23/1997,24,A,266,358,1997,9
USGS,9503700,9/24/1997,24,A,267,359,1997,9
USGS,9503700,9/25/1997,24,A,268,360,1997,9
USGS,9503700,9/26/1997,31,A,269,361,1997,9
USGS,9503700,9/27/1997,25,A,270,362,1997,9
USGS,9503700,9/28/1997,24,A,271,363,1997,9
USGS,9503700,9/29/1997,24,A,272,364,1997,9
USGS,9503700,9/30/1997,24,A,273,365,1997,9
USGS,9503700,10/1/1997,24,A,274,1,1997,10
USGS,9503700,10/2/1997,24,A,275,2,1997,10
USGS,9503700,10/3/1997,24,A,276,3,1997,10
USGS,9503700,10/4/1997,24,A,277,4,1997,10
USGS,9503700,10/5/1997,24,A,278,5,1997,10
USGS,9503700,10/6/1997,24,A,279,6,1997,10
USGS,9503700,10/7/1997,24,A,280,7,1997,10
USGS,9503700,10/8/1997,24,A,281,8,1997,10
USGS,9503700,10/9/1997,24,A,282,9,1997,10
USGS,9503700,10/10/1997,24,A,283,10,1997,10
USGS,9503700,10/11/1997,24,A,284,11,1997,10
USGS,9503700,10/12/1997,24,A,285,12,1997,10
USGS,9503700,10/13/1997,24,A,286,13,1997,10
USGS,9503700,10/14/1997,24,A,287,14,1997,10
USGS,9503700,10/15/1997,24,A,288,15,1997,10
USGS,9503700,10/16/1997,24,A,289,16,1997,10
USGS,9503700,10/17/1997,25,A,290,17,1997,10
USGS,9503700,10/18/1997,25,A,291,18,1997,10
USGS,9503700,10/19/1997,25,A,292,19,1997,10
USGS,9503700,10/20/1997,25,A,293,20,1997,10
USGS,9503700,10/21/1997,25,A,294,21,1997,10
USGS,9503700,10/22/1997,25,A,295,22,1997,10
USGS,9503700,10/23/1997,25,A,296,23,1997,10
USGS,9503700,10/24/1997,25,A,297,24,1997,10
USGS,9503700,10/25/1997,25,A,298,25,1997,10
USGS,9503700,10/26/1997,25,A,299,26,1997,10
USGS,9503700,10/27/1997,25,A,300,27,1997,10
USGS,9503700,10/28/1997,25,A,301,28,1997,10
USGS,9503700,10/29/1997,25,A,302,29,1997,10
USGS,9503700,10/30/1997,26,A,303,30,1997,10
USGS,9503700,10/31/1997,26,A,304,31,1997,10
USGS,9503700,11/1/1997,26,A,305,32,1997,11
USGS,9503700,11/2/1997,26,A,306,33,1997,11
USGS,9503700,11/3/1997,26,A,307,34,1997,11
USGS,9503700,11/4/1997,26,A,308,35,1997,11
USGS,9503700,11/5/1997,26,A,309,36,1997,11
USGS,9503700,11/6/1997,26,A,310,37,1997,11
USGS,9503700,11/7/1997,26,A,311,38,1997,11
USGS,9503700,11/8/1997,26,A,312,39,1997,11
USGS,9503700,11/9/1997,26,A,313,40,1997,11
USGS,9503700,11/10/1997,26,A,314,41,1997,11
USGS,9503700,11/11/1997,26,A,315,42,1997,11
USGS,9503700,11/12/1997,26,A,316,43,1997,11
USGS,9503700,11/13/1997,27,A,317,44,1997,11
USGS,9503700,11/14/1997,27,A,318,45,1997,11
USGS,9503700,11/15/1997,27,A,319,46,1997,11
USGS,9503700,11/16/1997,27,A,320,47,1997,11
USGS,9503700,11/17/1997,27,A,321,48,1997,11
USGS,9503700,11/18/1997,26,A,322,49,1997,11
USGS,9503700,11/19/1997,26,A,323,50,1997,11
USGS,9503700,11/20/1997,26,A,324,51,1997,11
USGS,9503700,11/21/1997,26,A,325,52,1997,11
USGS,9503700,11/22/1997,26,A,326,53,1997,11
USGS,9503700,11/23/1997,26,A,327,54,1997,11
USGS,9503700,11/24/1997,26,A,328,55,1997,11
USGS,9503700,11/25/1997,26,A,329,56,1997,11
USGS,9503700,11/26/1997,26,A:e,330,57,1997,11
USGS,9503700,11/27/1997,26,A:e,331,58,1997,11
USGS,9503700,11/28/1997,27,A:e,332,59,1997,11
USGS,9503700,11/29/1997,27,A:e,333,60,1997,11
USGS,9503700,11/30/1997,27,A:e,334,61,1997,11
USGS,9503700,12/1/1997,26,A:e,335,62,1997,12
USGS,9503700,12/2/1997,26,A:e,336,63,1997,12
USGS,9503700,12/3/1997,26,A:e,337,64,1997,12
USGS,9503700,12/4/1997,26,A:e,338,65,1997,12
USGS,9503700,12/5/1997,26,A:e,339,66,1997,12
USGS,9503700,12/6/1997,26,A:e,340,67,1997,12
USGS,9503700,12/7/1997,30,A:e,341,68,1997,12
USGS,9503700,12/8/1997,28,A:e,342,69,1997,12
USGS,9503700,12/9/1997,26,A:e,343,70,1997,12
USGS,9503700,12/10/1997,26,A:e,344,71,1997,12
USGS,9503700,12/11/1997,26,A:e,345,72,1997,12
USGS,9503700,12/12/1997,25,A:e,346,73,1997,12
USGS,9503700,12/13/1997,25,A:e,347,74,1997,12
USGS,9503700,12/14/1997,25,A:e,348,75,1997,12
USGS,9503700,12/15/1997,26,A:e,349,76,1997,12
USGS,9503700,12/16/1997,26,A:e,350,77,1997,12
USGS,9503700,12/17/1997,26,A:e,351,78,1997,12
USGS,9503700,12/18/1997,26,A:e,352,79,1997,12
USGS,9503700,12/19/1997,26,A:e,353,80,1997,12
USGS,9503700,12/20/1997,26,A:e,354,81,1997,12
USGS,9503700,12/21/1997,26,A:e,355,82,1997,12
USGS,9503700,12/22/1997,26,A:e,356,83,1997,12
USGS,9503700,12/23/1997,26,A:e,357,84,1997,12
USGS,9503700,12/24/1997,26,A:e,358,85,1997,12
USGS,9503700,12/25/1997,26,A:e,359,86,1997,12
USGS,9503700,12/26/1997,25,A:e,360,87,1997,12
USGS,9503700,12/27/1997,25,A:e,361,88,1997,12
USGS,9503700,12/28/1997,25,A:e,362,89,1997,12
USGS,9503700,12/29/1997,25,A:e,363,90,1997,12
USGS,9503700,12/30/1997,25,A:e,364,91,1997,12
USGS,9503700,12/31/1997,25,A:e,365,92,1997,12
USGS,9503700,1/1/1998,25,A:e,1,93,1998,1
USGS,9503700,1/2/1998,25,A:e,2,94,1998,1
USGS,9503700,1/3/1998,25,A:e,3,95,1998,1
USGS,9503700,1/4/1998,25,A:e,4,96,1998,1
USGS,9503700,1/5/1998,25,A:e,5,97,1998,1
USGS,9503700,1/6/1998,25,A:e,6,98,1998,1
USGS,9503700,1/7/1998,25,A:e,7,99,1998,1
USGS,9503700,1/8/1998,25,A:e,8,100,1998,1
USGS,9503700,1/9/1998,25,A:e,9,101,1998,1
USGS,9503700,1/10/1998,25,A:e,10,102,1998,1
USGS,9503700,1/11/1998,25,A:e,11,103,1998,1
USGS,9503700,1/12/1998,25,A:e,12,104,1998,1
USGS,9503700,1/13/1998,25,A:e,13,105,1998,1
USGS,9503700,1/14/1998,25,A:e,14,106,1998,1
USGS,9503700,1/15/1998,25,A:e,15,107,1998,1
USGS,9503700,1/16/1998,25,A:e,16,108,1998,1
USGS,9503700,1/17/1998,25,A:e,17,109,1998,1
USGS,9503700,1/18/1998,25,A:e,18,110,1998,1
USGS,9503700,1/19/1998,25,A:e,19,111,1998,1
USGS,9503700,1/20/1998,25,A:e,20,112,1998,1
USGS,9503700,1/21/1998,30,A:e,21,113,1998,1
USGS,9503700,1/22/1998,28,A:e,22,114,1998,1
USGS,9503700,1/23/1998,25,A:e,23,115,1998,1
USGS,9503700,1/24/1998,25,A:e,24,116,1998,1
USGS,9503700,1/25/1998,25,A:e,25,117,1998,1
USGS,9503700,1/26/1998,25,A:e,26,118,1998,1
USGS,9503700,1/27/1998,25,A:e,27,119,1998,1
USGS,9503700,1/28/1998,25,A:e,28,120,1998,1
USGS,9503700,1/29/1998,25,A:e,29,121,1998,1
USGS,9503700,1/30/1998,25,A:e,30,122,1998,1
USGS,9503700,1/31/1998,25,A:e,31,123,1998,1
USGS,9503700,2/1/1998,25,A:e,32,124,1998,2
USGS,9503700,2/2/1998,25,A:e,33,125,1998,2
USGS,9503700,2/3/1998,25,A:e,34,126,1998,2
USGS,9503700,2/4/1998,25,A:e,35,127,1998,2
USGS,9503700,2/5/1998,25,A:e,36,128,1998,2
USGS,9503700,2/6/1998,25,A:e,37,129,1998,2
USGS,9503700,2/7/1998,26,A:e,38,130,1998,2
USGS,9503700,2/8/1998,26,A:e,39,131,1998,2
USGS,9503700,2/9/1998,26,A:e,40,132,1998,2
USGS,9503700,2/10/1998,32,A:e,41,133,1998,2
USGS,9503700,2/11/1998,32,A:e,42,134,1998,2
USGS,9503700,2/12/1998,30,A:e,43,135,1998,2
USGS,9503700,2/13/1998,30,A:e,44,136,1998,2
USGS,9503700,2/14/1998,30,A:e,45,137,1998,2
USGS,9503700,2/15/1998,30,A:e,46,138,1998,2
USGS,9503700,2/16/1998,30,A:e,47,139,1998,2
USGS,9503700,2/17/1998,30,A:e,48,140,1998,2
USGS,9503700,2/18/1998,30,A:e,49,141,1998,2
USGS,9503700,2/19/1998,30,A:e,50,142,1998,2
USGS,9503700,2/20/1998,30,A:e,51,143,1998,2
USGS,9503700,2/21/1998,30,A:e,52,144,1998,2
USGS,9503700,2/22/1998,30,A:e,53,145,1998,2
USGS,9503700,2/23/1998,30,A:e,54,146,1998,2
USGS,9503700,2/24/1998,30,A:e,55,147,1998,2
USGS,9503700,2/25/1998,60,A:e,56,148,1998,2
USGS,9503700,2/26/1998,70,A:e,57,149,1998,2
USGS,9503700,2/27/1998,60,A:e,58,150,1998,2
USGS,9503700,2/28/1998,60,A:e,59,151,1998,2
USGS,9503700,3/1/1998,40,A:e,60,152,1998,3
USGS,9503700,3/2/1998,30,A:e,61,153,1998,3
USGS,9503700,3/3/1998,30,A:e,62,154,1998,3
USGS,9503700,3/4/1998,30,A:e,63,155,1998,3
USGS,9503700,3/5/1998,30,A,64,156,1998,3
USGS,9503700,3/6/1998,28,A,65,157,1998,3
USGS,9503700,3/7/1998,28,A,66,158,1998,3
USGS,9503700,3/8/1998,27,A,67,159,1998,3
USGS,9503700,3/9/1998,33,A,68,160,1998,3
USGS,9503700,3/10/1998,30,A,69,161,1998,3
USGS,9503700,3/11/1998,28,A,70,162,1998,3
USGS,9503700,3/12/1998,28,A,71,163,1998,3
USGS,9503700,3/13/1998,28,A,72,164,1998,3
USGS,9503700,3/14/1998,28,A,73,165,1998,3
USGS,9503700,3/15/1998,28,A,74,166,1998,3
USGS,9503700,3/16/1998,28,A,75,167,1998,3
USGS,9503700,3/17/1998,28,A,76,168,1998,3
USGS,9503700,3/18/1998,28,A,77,169,1998,3
USGS,9503700,3/19/1998,27,A,78,170,1998,3
USGS,9503700,3/20/1998,27,A,79,171,1998,3
USGS,9503700,3/21/1998,27,A,80,172,1998,3
USGS,9503700,3/22/1998,27,A,81,173,1998,3
USGS,9503700,3/23/1998,26,A,82,174,1998,3
USGS,9503700,3/24/1998,26,A,83,175,1998,3
USGS,9503700,3/25/1998,26,A,84,176,1998,3
USGS,9503700,3/26/1998,27,A,85,177,1998,3
USGS,9503700,3/27/1998,26,A,86,178,1998,3
USGS,9503700,3/28/1998,27,A,87,179,1998,3
USGS,9503700,3/29/1998,103,A,88,180,1998,3
USGS,9503700,3/30/1998,169,A,89,181,1998,3
USGS,9503700,3/31/1998,97,A,90,182,1998,3
USGS,9503700,4/1/1998,78,A,91,183,1998,4
USGS,9503700,4/2/1998,64,A,92,184,1998,4
USGS,9503700,4/3/1998,150,A,93,185,1998,4
USGS,9503700,4/4/1998,109,A,94,186,1998,4
USGS,9503700,4/5/1998,77,A,95,187,1998,4
USGS,9503700,4/6/1998,52,A,96,188,1998,4
USGS,9503700,4/7/1998,39,A,97,189,1998,4
USGS,9503700,4/8/1998,32,A,98,190,1998,4
USGS,9503700,4/9/1998,29,A,99,191,1998,4
USGS,9503700,4/10/1998,28,A,100,192,1998,4
USGS,9503700,4/11/1998,27,A,101,193,1998,4
USGS,9503700,4/12/1998,27,A,102,194,1998,4
USGS,9503700,4/13/1998,27,A,103,195,1998,4
USGS,9503700,4/14/1998,42,A,104,196,1998,4
USGS,9503700,4/15/1998,34,A,105,197,1998,4
USGS,9503700,4/16/1998,29,A,106,198,1998,4
USGS,9503700,4/17/1998,27,A,107,199,1998,4
USGS,9503700,4/18/1998,26,A,108,200,1998,4
USGS,9503700,4/19/1998,26,A,109,201,1998,4
